#closestwater[Frame] closestwater[Mol] closestwater[Dist] closestwater[FirstAtm]
                   1                25             3.6511                   2075
                   1              2562             7.1252                   9686
                   2                25             2.8667                   2075
                   2              2562             7.2271                   9686
                   3                25             3.2114                   2075
                   3                88             6.9747                   2264
                   4                25             3.7100                   2075
                   4              1081             6.4499                   5243
                   5                25             3.1456                   2075
                   5              2220             6.9329                   8660
                   6                25             3.1341                   2075
                   6                88             7.3730                   2264
                   7                25             3.2131                   2075
                   7              2220             7.3573                   8660
                   8                25             3.2208                   2075
                   8              3435             6.7398                  12305
                   9                25             3.9458                   2075
                   9                88             7.1218                   2264
                  10                25             4.2743                   2075
                  10                88             7.0374                   2264
                  11                25             3.5030                   2075
                  11               804             6.8322                   4412
                  12                25             3.3609                   2075
                  12              2865             7.1916                  10595
                  13                25             3.4494                   2075
                  13              1033             6.4986                   5099
                  14                25             3.7305                   2075
                  14                88             7.1583                   2264
                  15                25             3.6517                   2075
                  15              3244             7.0332                  11732
                  16                25             3.5971                   2075
                  16              1899             7.0113                   7697
                  17                25             3.7351                   2075
                  17                88             7.3055                   2264
                  18                25             3.4112                   2075
                  18                88             6.9032                   2264
                  19                25             3.4612                   2075
                  19              1390             6.8864                   6170
                  20                25             3.8534                   2075
                  20                88             6.5371                   2264
                  21                25             3.3957                   2075
                  21              1764             6.9176                   7292
                  22                25             3.2831                   2075
                  22              5198             6.9323                  17594
                  23                25             4.3008                   2075
                  23                88             7.2145                   2264
                  24                25             3.7738                   2075
                  24              5198             6.4655                  17594
                  25                25             3.1299                   2075
                  25              1390             7.1271                   6170
                  26                25             3.2021                   2075
                  26              2854             6.7323                  10562
                  27                25             3.6311                   2075
                  27              5278             7.3704                  17834
                  28                25             3.1329                   2075
                  28               576             6.6492                   3728
                  29                25             3.5558                   2075
                  29              5278             6.6815                  17834
                  30                25             3.4077                   2075
                  30                88             7.5207                   2264
                  31                25             3.5243                   2075
                  31                88             7.1091                   2264
                  32                25             3.4025                   2075
                  32              2690             6.8450                  10070
                  33                25             4.0952                   2075
                  33              4601             7.0555                  15803
                  34                25             3.6911                   2075
                  34              3689             7.2526                  13067
                  35                25             3.2756                   2075
                  35               655             6.7961                   3965
                  36                25             3.1977                   2075
                  36               655             7.0771                   3965
                  37                25             3.4894                   2075
                  37              4110             7.1430                  14330
                  38                25             3.8793                   2075
                  38              1981             7.0088                   7943
                  39                25             3.4009                   2075
                  39              1981             6.7537                   7943
                  40                25             3.6268                   2075
                  40              5015             6.7613                  17045
                  41                25             3.8772                   2075
                  41              4601             7.2797                  15803
                  42                25             3.0563                   2075
                  42              3833             6.9160                  13499
                  43                25             3.6642                   2075
                  43                88             7.2550                   2264
                  44                25             3.9354                   2075
                  44              4110             7.2561                  14330
                  45                25             3.4218                   2075
                  45              4110             7.1893                  14330
                  46                25             3.6536                   2075
                  46              1384             7.2917                   6152
                  47                25             3.1871                   2075
                  47              1384             6.8453                   6152
                  48                25             3.2005                   2075
                  48              2188             7.2534                   8564
                  49                25             2.9263                   2075
                  49                88             7.3734                   2264
                  50                25             3.5955                   2075
                  50              2188             7.1510                   8564
                  51                25             3.5329                   2075
                  51              5107             7.2505                  17321
                  52                25             3.6501                   2075
                  52              4341             7.1970                  15023
                  53                25             3.5896                   2075
                  53              5044             7.1790                  17132
                  54                25             3.6132                   2075
                  54              5107             7.3692                  17321
                  55                25             4.0441                   2075
                  55              4027             6.9822                  14081
                  56                25             3.2602                   2075
                  56              4712             6.9972                  16136
                  57                25             3.6836                   2075
                  57              2061             6.4530                   8183
                  58                25             3.4302                   2075
                  58               851             6.6214                   4553
                  59                25             3.7455                   2075
                  59               851             7.0133                   4553
                  60                25             3.3329                   2075
                  60               901             6.7727                   4703
                  61                25             3.6515                   2075
                  61               707             6.8915                   4121
                  62                25             3.4684                   2075
                  62                88             7.2555                   2264
                  63                25             3.7719                   2075
                  63              5194             7.2423                  17582
                  64                25             3.5898                   2075
                  64               576             6.7667                   3728
                  65                25             4.0842                   2075
                  65              1981             6.7192                   7943
                  66                25             3.1251                   2075
                  66               381             7.1762                   3143
                  67                25             3.6847                   2075
                  67              3684             6.7966                  13052
                  68                25             4.4415                   2075
