#closestwater[Frame] closestwater[Mol] closestwater[Dist] closestwater[FirstAtm]
                   1               913             1.6514                   4741
                   1               146             1.7307                   2440
                   1              1274             1.7595                   5824
                   1               936             1.7634                   4810
                   1              3796             1.7691                  13390
                   1              3022             1.7700                  11068
                   1                83             1.7793                   2251
                   1              2920             1.7804                  10762
                   1              1428             1.7866                   6286
                   1              2269             1.7867                   8809
                   2              3409             1.7000                  12229
                   2              1467             1.7123                   6403
                   2              3049             1.7137                  11149
                   2              1568             1.7313                   6706
                   2              2352             1.7515                   9058
                   2              4209             1.7752                  14629
                   2              2618             1.7822                   9856
                   2              1609             1.7849                   6829
                   2              3240             1.7877                  11722
                   2              3511             1.7917                  12535
                   3               812             1.6430                   4438
                   3              3589             1.6966                  12769
                   3              3637             1.7298                  12913
                   3              2966             1.7799                  10900
                   3              2631             1.7849                   9895
                   3              3055             1.7911                  11167
                   3               990             1.7940                   4972
                   3              1780             1.8051                   7342
                   3              1346             1.8054                   6040
                   3              4020             1.8185                  14062
                   4              2281             1.6413                   8845
                   4              2159             1.7374                   8479
                   4              4110             1.7550                  14332
                   4              1896             1.7728                   7690
                   4              1972             1.7750                   7918
                   4              4242             1.7769                  14728
                   4              3966             1.7835                  13900
                   4              1022             1.7838                   5068
                   4              3748             1.7889                  13246
                   4              3677             1.7894                  13033
                   5              3482             1.6570                  12448
                   5              1896             1.7130                   7690
                   5               614             1.7175                   3844
                   5              2836             1.7213                  10510
                   5               183             1.7533                   2551
                   5              3508             1.7555                  12526
                   5               717             1.7609                   4153
                   5              1517             1.7682                   6553
                   5              1602             1.7713                   6808
                   5              3479             1.7814                  12439
                   6              3214             1.6153                  11644
                   6              2845             1.6527                  10537
                   6              3805             1.6641                  13417
                   6              2626             1.7004                   9880
                   6              1817             1.7031                   7453
                   6              4078             1.7179                  14236
                   6              1307             1.7455                   5923
                   6              2034             1.7654                   8104
                   6               273             1.7792                   2821
                   6               553             1.7828                   3661
                   7              2897             1.5917                  10693
                   7               647             1.6400                   3943
                   7                99             1.6730                   2299
                   7               405             1.6995                   3217
                   7              2511             1.7174                   9535
                   7              2028             1.7183                   8086
                   7              3887             1.7326                  13663
                   7              1871             1.7341                   7615
                   7               674             1.7342                   4024
                   7              2938             1.7403                  10816
                   8              1726             1.6430                   7180
                   8              3711             1.6520                  13135
                   8              2120             1.7112                   8362
                   8               953             1.7202                   4861
                   8              2605             1.7457                   9817
                   8               867             1.7543                   4603
                   8              3444             1.7556                  12334
                   8              3535             1.7645                  12607
