#Cluster   Frames     Frac  AvgDist    Stdev Centroid AvgCDist
       0     8682    0.724    2.055    0.442     1123    1.816
       1     2035    0.170    1.811    0.405     5771    1.958
       2     1283    0.107    1.800    0.404    10161    2.176
