#closestwater[Frame] closestwater[Mol] closestwater[Dist] closestwater[FirstAtm]
                   1                25             4.1225                   2075
                   1                88             7.3550                   2264
                   2                25             3.2850                   2075
                   2                88             7.4444                   2264
                   3                25             3.2231                   2075
                   3              2562             7.6256                   9686
                   4                25             3.9730                   2075
                   4              2494             6.9839                   9482
                   5                25             4.0070                   2075
                   5               342             7.5076                   3026
                   6                25             4.2102                   2075
                   6                88             7.0734                   2264
                   7                25             3.3655                   2075
                   7              3435             6.9678                  12305
                   8                25             3.3366                   2075
                   8              4761             7.0718                  16283
                   9                25             4.1613                   2075
                   9              1981             7.7415                   7943
                  10                25             4.0090                   2075
                  10              3651             7.1756                  12953
                  11                25             3.3018                   2075
                  11                88             7.0699                   2264
                  12                25             2.8093                   2075
                  12              5264             6.9333                  17792
                  13                25             3.8578                   2075
                  13              2494             7.0322                   9482
                  14                25             3.7547                   2075
                  14              1286             6.8118                   5858
                  15                25             3.6645                   2075
                  15              1286             6.7622                   5858
                  16                25             3.4141                   2075
                  16              3220             6.8176                  11660
                  17                25             3.2617                   2075
                  17              5527             7.0068                  18581
                  18                25             3.2254                   2075
                  18              5527             7.0688                  18581
                  19                25             4.0621                   2075
                  19              4935             6.9377                  16805
                  20                25             3.4654                   2075
                  20              3646             7.1875                  12938
                  21                25             3.4852                   2075
                  21               584             7.3994                   3752
                  22                25             3.2459                   2075
                  22              1726             7.2982                   7178
                  23                25             3.9947                   2075
                  23              3554             6.9009                  12662
                  24                25             3.3212                   2075
                  24                88             6.5149                   2264
                  25                25             3.4563                   2075
                  25              4403             6.8091                  15209
                  26                25             3.3446                   2075
                  26              5278             6.9743                  17834
                  27                25             3.2340                   2075
                  27               576             6.6631                   3728
                  28                25             3.1060                   2075
                  28                88             6.7740                   2264
                  29                25             3.3862                   2075
                  29               576             7.3621                   3728
                  30                25             4.5562                   2075
                  30                88             7.4699                   2264
                  31                25             3.1335                   2075
                  31              2690             6.7014                  10070
                  32                25             2.9130                   2075
                  32              5235             7.2410                  17705
                  33                25             3.8394                   2075
                  33              3144             6.9821                  11432
                  34                25             4.4765                   2075
                  34              1981             7.6979                   7943
                  35                25             3.6098                   2075
                  35                88             7.6373                   2264
                  36                25             3.3819                   2075
                  36              4387             7.0485                  15161
                  37                25             3.0559                   2075
                  37               655             6.9366                   3965
                  38                25             3.8676                   2075
                  38              5278             7.4918                  17834
                  39                25             3.2158                   2075
                  39              4110             7.0138                  14330
                  40                25             3.2646                   2075
                  40              5517             6.9420                  18551
                  41                25             3.4567                   2075
                  41              5517             6.7515                  18551
                  42                25             4.1192                   2075
                  42              3874             6.9703                  13622
                  43                25             3.6506                   2075
                  43               576             6.9769                   3728
                  44                25             3.4400                   2075
                  44              1481             6.8180                   6443
                  45                25             3.6611                   2075
                  45              1481             6.4035                   6443
                  46                25             3.1410                   2075
                  46              3554             6.0672                  12662
                  47                25             3.2504                   2075
                  47              5050             6.7799                  17150
                  48                25             3.2966                   2075
                  48              5278             6.8200                  17834
                  49                25             3.0778                   2075
                  49              2099             6.9885                   8297
                  50                25             3.3728                   2075
                  50              1468             6.9428                   6404
                  51                25             3.7784                   2075
                  51              5050             7.3204                  17150
                  52                25             3.8542                   2075
                  52                88             7.2583                   2264
                  53                25             4.5697                   2075
                  53              5700             7.0438                  19100
                  54                25             3.1942                   2075
                  54              4712             7.2953                  16136
                  55                25             3.5637                   2075
                  55              2490             6.9557                   9470
                  56                25             3.1069                   2075
                  56               381             6.5688                   3143
                  57                25             4.1393                   2075
                  57               901             6.5575                   4703
                  58                25             3.6398                   2075
                  58              4780             7.0567                  16340
                  59                25             4.1152                   2075
                  59               901             7.0303                   4703
                  60                25             3.3195                   2075
                  60              4613             6.8897                  15839
                  61                25             3.5670                   2075
                  61              1481             7.0262                   6443
                  62                25             3.5127                   2075
                  62              1802             6.9250                   7406
                  63                25             3.9628                   2075
                  63              4482             7.3963                  15446
                  64                25             3.6831                   2075
                  64               624             6.8951                   3872
                  65                25             3.6372                   2075
                  65                88             6.8753                   2264
                  66                25             3.6576                   2075
                  66                88             7.0584                   2264
                  67                25             3.3639                   2075
                  67              4576             6.7443                  15728
                  68                25             3.4006                   2075
                  68              3275             6.9327                  11825
                  69                25             3.4477                   2075
                  69              4027             6.9042                  14081
                  70                25             4.0261                   2075
                  70              3391             7.1997                  12173
                  71                25             3.5684                   2075
                  71               338             7.1688                   3014
                  72                25             3.5408                   2075
                  72               988             7.1466                   4964
                  73                25             3.1272                   2075
                  73              3391             7.4184                  12173
                  74                25             3.6692                   2075
                  74              2611             6.4047                   9833
                  75                25             3.5104                   2075
                  75              4027             7.3004                  14081
                  76                25             3.2877                   2075
                  76              4027             7.0056                  14081
                  77                25             4.1021                   2075
                  77                88             6.9322                   2264
                  78                25             3.5984                   2075
                  78              4588             7.1115                  15764
                  79                25             3.3724                   2075
                  79              1693             6.7852                   7079
                  80                25             3.8352                   2075
                  80              3758             6.8953                  13274
                  81                25             3.7310                   2075
                  81              4108             7.5317                  14324
                  82                25             3.6903                   2075
                  82               166             7.5329                   2498
                  83                25             3.2647                   2075
                  83              4582             7.0509                  15746
                  84                25             3.9972                   2075
                  84                88             7.1776                   2264
                  85                25             3.0150                   2075
                  85                88             7.6479                   2264
                  86                25             3.1064                   2075
                  86              5693             7.0169                  19079
                  87                25             3.5108                   2075
                  87              5014             7.5360                  17042
                  88                25             3.7067                   2075
                  88              2410             6.8716                   9230
                  89                25             3.6189                   2075
                  89              5362             7.2375                  18086
                  90                25             3.0334                   2075
                  90              4794             6.6339                  16382
                  91                25             4.0390                   2075
                  91                88             6.7925                   2264
                  92                25             4.1074                   2075
                  92              2415             7.1242                   9245
                  93                25             3.0105                   2075
                  93              2960             7.0644                  10880
                  94                25             3.8086                   2075
                  94              1445             7.3692                   6335
                  95                25             3.3214                   2075
                  95              5058             6.7036                  17174
                  96                25             3.8937                   2075
                  96              1177             7.4373                   5531
                  97                25             4.2023                   2075
                  97               292             7.1330                   2876
                  98                25             3.0671                   2075
                  98              2415             7.0070                   9245
                  99                25             3.8651                   2075
                  99              5058             6.6880                  17174
                 100                25             3.2708                   2075
                 100                88             7.2978                   2264
                 101                25             3.1882                   2075
                 101              2285             7.1445                   8855
                 102                25             4.1753                   2075
                 102              5058             7.3405                  17174
                 103                25             3.6074                   2075
                 103              5093             7.3618                  17279
                 104                25             3.2892                   2075
                 104              1089             7.1282                   5267
                 105                25             3.2910                   2075
                 105                88             7.1511                   2264
                 106                25             4.3320                   2075
                 106              3402             7.2727                  12206
                 107                25             3.3715                   2075
                 107              2686             6.7759                  10058
                 108                25             3.9082                   2075
                 108              2501             6.5410                   9503
                 109                25             3.1441                   2075
                 109              2686             6.4309                  10058
                 110                25             3.3479                   2075
                 110              2686             7.5405                  10058
                 111                25             3.9368                   2075
                 111                88             7.4141                   2264
                 112                25             3.3327                   2075
                 112              2686             6.4153                  10058
                 113                25             3.5264                   2075
                 113              4967             6.9568                  16901
                 114                25             3.7126                   2075
                 114              5153             7.1553                  17459
                 115                25             3.8521                   2075
                 115              2184             7.3141                   8552
                 116                25             3.5022                   2075
                 116              2184             6.9940                   8552
                 117                25             3.3931                   2075
                 117              1882             6.6229                   7646
                 118                25             3.0845                   2075
                 118              2582             6.4035                   9746
                 119                25             3.4568                   2075
                 119              1420             7.4919                   6260
                 120                25             3.4441                   2075
                 120              4660             7.2464                  15980
                 121                25             3.9252                   2075
                 121                88             7.0295                   2264
                 122                25             3.7193                   2075
                 122              4660             7.5490                  15980
                 123                25             4.1009                   2075
                 123              2849             7.2377                  10547
                 124                25             3.8887                   2075
                 124               513             7.2805                   3539
                 125                25             3.6911                   2075
                 125              4626             7.6019                  15878
                 126                25             5.1094                   2075
                 126              1920             7.7399                   7760
                 127                25             3.6855                   2075
                 127              1658             7.1048                   6974
                 128                25             3.9291                   2075
                 128               513             7.1190                   3539
                 129                25             3.0868                   2075
                 129              4522             6.5637                  15566
                 130                25             3.1093                   2075
                 130                88             7.1060                   2264
                 131                25             3.7035                   2075
                 131              3690             6.8561                  13070
                 132                25             4.0711                   2075
                 132              3690             6.7574                  13070
                 133                25             3.8895                   2075
                 133              3637             6.7161                  12911
                 134                25             3.8988                   2075
                 134                88             6.7251                   2264
                 135                25             3.5965                   2075
                 135              3461             7.1481                  12383
                 136                25             3.3778                   2075
                 136              2195             7.1642                   8585
                 137                25             2.8205                   2075
                 137              5576             7.1059                  18728
                 138                25             3.6798                   2075
                 138              4658             6.8373                  15974
                 139                25             3.9664                   2075
                 139              2195             7.5150                   8585
                 140                25             4.0755                   2075
                 140              1741             7.3608                   7223
                 141                25             4.2541                   2075
                 141              4646             6.9917                  15938
                 142                25             3.8363                   2075
                 142              1207             6.8033                   5621
                 143                25             3.3864                   2075
                 143              4298             7.5194                  14894
                 144                25             3.6701                   2075
                 144               513             6.9670                   3539
                 145                25             3.4458                   2075
                 145              4027             6.6110                  14081
                 146                25             3.6299                   2075
                 146              3194             6.7751                  11582
                 147                25             3.5927                   2075
                 147              4129             6.5359                  14387
                 148                25             2.9635                   2075
                 148              2134             7.0497                   8402
                 149                25             3.5200                   2075
                 149              3888             7.1877                  13664
                 150                25             3.7047                   2075
                 150              3461             6.9772                  12383
                 151                25             3.6574                   2075
                 151              3461             7.4666                  12383
                 152                25             3.9166                   2075
                 152               513             6.6291                   3539
                 153                25             3.6750                   2075
                 153               262             7.3813                   2786
                 154                25             3.2323                   2075
                 154              1357             7.1239                   6071
                 155                25             3.7060                   2075
                 155                88             7.1919                   2264
                 156                25             3.7443                   2075
                 156              2247             6.8332                   8741
                 157                25             3.1292                   2075
                 157              3894             6.6711                  13682
                 158                25             3.7290                   2075
                 158               513             6.9252                   3539
                 159                25             3.5363                   2075
                 159              1357             7.2967                   6071
