#closestwater[Frame] closestwater[Mol] closestwater[Dist] closestwater[FirstAtm]
                   1                57             7.6313                   2173
                   2                57             7.7806                   2173
                   3                57             6.4892                   2173
                   4                57             7.0017                   2173
                   5                57             6.3973                   2173
                   6                57             5.8292                   2173
                   7                57             6.7037                   2173
                   8                57             7.9640                   2173
                   9                57             8.2903                   2173
                  10                57             6.4135                   2173
                  11                57             7.9212                   2173
                  12                57             6.0879                   2173
                  13                57             6.9224                   2173
                  14                57             6.6512                   2173
                  15                57             6.2300                   2173
                  16                57             6.3276                   2173
                  17                57             7.3617                   2173
                  18                57             3.1073                   2173
                  19                57             4.5272                   2173
                  20                57             6.5046                   2173
                  21                57             6.4950                   2173
                  22                57             6.4849                   2173
                  23                57             7.4158                   2173
                  24                57             6.1171                   2173
                  25                57             6.0469                   2173
                  26                57             6.9637                   2173
                  27                57             6.6558                   2173
                  28                57             6.5237                   2173
                  29              3604             7.8307                  12814
                  30                57             6.0279                   2173
                  31                57             7.3731                   2173
                  32                57             6.1987                   2173
                  33                57             6.4090                   2173
                  34                57             6.2805                   2173
                  35                57             6.9880                   2173
                  36                57             6.4456                   2173
                  37                57             7.9977                   2173
                  38                57             6.8728                   2173
                  39                57             6.4746                   2173
                  40                57             6.7931                   2173
                  41                57             7.5738                   2173
                  42                57             7.4486                   2173
                  43                57             6.3644                   2173
                  44                57             7.8796                   2173
                  45                57             8.1053                   2173
                  46                57             6.4716                   2173
                  47              2836             8.4177                  10510
                  48                57             7.8336                   2173
                  49              2836             7.8418                  10510
                  50                57             6.6812                   2173
                  51                57             7.7004                   2173
                  52                57             7.3352                   2173
                  53                57             7.5221                   2173
                  54                57             6.7961                   2173
                  55                57             7.4837                   2173
                  56                57             6.2906                   2173
                  57                57             6.8762                   2173
                  58                57             8.5927                   2173
                  59                57             6.3461                   2173
                  60                57             4.4867                   2173
                  61              2655             6.8627                   9967
                  62                57             7.7504                   2173
                  63                57             7.0440                   2173
                  64                57             8.5550                   2173
                  65                57             8.2244                   2173
                  66                57             7.5121                   2173
