#Cluster   Frames     Frac  AvgDist    Stdev Centroid AvgCDist
       0     5113    0.426    1.649    0.347     2245    1.252
       1     4798    0.400    1.721    0.328     5099    1.055
       2     2089    0.174    1.397    0.390    10624    1.480
