#Cluster   Frames     Frac  AvgDist    Stdev Centroid AvgCDist
       0     5413    0.451    0.901    0.398    10404    1.137
       1     3648    0.304    0.842    0.353     4800    1.136
       2     2939    0.245    0.976    0.411     5130    1.152
