#closestwater[Frame] closestwater[Mol] closestwater[Dist] closestwater[FirstAtm]
                   1                25             3.6157                   2075
                   1              3067             7.0141                  11201
                   2                25             2.8464                   2075
                   2                88             6.8614                   2264
                   3                25             3.0390                   2075
                   3              1081             6.8487                   5243
                   4                25             3.2366                   2075
                   4               875             6.4438                   4625
                   5                25             3.8819                   2075
                   5              2071             6.8644                   8213
                   6                25             4.5112                   2075
                   6              2494             6.8271                   9482
                   7                25             3.1565                   2075
                   7              2494             6.9137                   9482
                   8                25             3.4978                   2075
                   8              2494             7.2659                   9482
                   9                25             3.2475                   2075
                   9              2562             6.5121                   9686
                  10                25             3.3819                   2075
                  10              5063             6.6358                  17189
                  11                25             3.5934                   2075
                  11              3244             7.2871                  11732
                  12                25             3.2699                   2075
                  12              2494             7.0985                   9482
                  13                25             4.0657                   2075
                  13                88             6.8892                   2264
                  14                25             3.3317                   2075
                  14              1866             6.5984                   7598
                  15                25             3.4739                   2075
                  15              2562             7.0061                   9686
                  16                25             3.6173                   2075
                  16              3244             6.9088                  11732
                  17                25             3.6047                   2075
                  17              3651             7.3699                  12953
                  18                25             3.9887                   2075
                  18              1277             7.3448                   5831
                  19                25             4.1027                   2075
                  19              1899             7.3813                   7697
                  20                25             3.9648                   2075
                  20              3227             6.7312                  11681
                  21                25             3.7531                   2075
                  21              1538             6.8507                   6614
                  22                25             3.3660                   2075
                  22              4403             7.0861                  15209
                  23                25             3.2521                   2075
                  23              4403             6.4981                  15209
                  24                25             3.2471                   2075
                  24              2144             6.4694                   8432
                  25                25             3.0453                   2075
                  25              1318             7.3711                   5954
                  26                25             3.6820                   2075
                  26              1538             7.0520                   6614
                  27                25             3.3590                   2075
                  27              4410             7.5243                  15230
                  28                25             3.6163                   2075
                  28              1538             7.0923                   6614
                  29                25             3.2430                   2075
                  29              2690             6.7953                  10070
                  30                25             3.5880                   2075
                  30                88             7.3056                   2264
                  31                25             3.2845                   2075
                  31                88             7.7098                   2264
                  32                25             4.0985                   2075
                  32              3833             7.0819                  13499
                  33                25             3.3697                   2075
                  33              2690             6.5292                  10070
                  34                25             3.7799                   2075
                  34                88             6.6171                   2264
                  35                25             3.9942                   2075
                  35              4110             7.6929                  14330
                  36                25             3.4391                   2075
                  36              4110             7.0346                  14330
                  37                25             3.6740                   2075
                  37                88             7.1703                   2264
                  38                25             2.9629                   2075
                  38                88             7.0397                   2264
                  39                25             4.5764                   2075
                  39              1759             7.0553                   7277
                  40                25             3.4852                   2075
                  40              5331             6.5394                  17993
                  41                25             3.5963                   2075
                  41              1981             6.7553                   7943
                  42                25             3.2239                   2075
                  42              5278             6.6696                  17834
                  43                25             3.9697                   2075
                  43              1284             6.7286                   5852
                  44                25             3.1001                   2075
                  44              2542             6.8722                   9626
                  45                25             3.7929                   2075
                  45               576             7.4901                   3728
                  46                25             3.9564                   2075
                  46              1479             6.9999                   6437
                  47                25             3.2810                   2075
